n,cost_type,cost,normalized_cost,correct,algorithm,problem_type
16,Attempted Queries,76,0.7916666666666666,True,Swordfish(quick_mark),random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish(recycle),random_centered
16,Attempted Queries,82,0.8541666666666666,True,Swordfish(recycle),random_centered
16,Unique Queries,50,0.5208333333333334,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,68,0.7083333333333334,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,54,0.5625,True,Swordfish,random_centered
16,Attempted Queries,63,0.65625,True,Swordfish,random_centered
16,Unique Queries,56,0.5833333333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,65,0.6770833333333334,True,Swordfish(quick_move),random_centered
16,Unique Queries,54,0.5625,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,63,0.65625,True,Swordfish(quick_mark),random_centered
16,Unique Queries,50,0.5208333333333334,True,Swordfish(recycle),random_centered
16,Attempted Queries,72,0.75,True,Swordfish(recycle),random_centered
16,Unique Queries,45,0.46875,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,53,0.5520833333333334,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish,random_centered
16,Attempted Queries,73,0.7604166666666666,True,Swordfish,random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,66,0.6875,True,Swordfish(quick_move),random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,73,0.7604166666666666,True,Swordfish(quick_mark),random_centered
16,Unique Queries,54,0.5625,True,Swordfish(recycle),random_centered
16,Attempted Queries,75,0.78125,True,Swordfish(recycle),random_centered
16,Unique Queries,48,0.5,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,60,0.625,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,56,0.5833333333333334,True,Swordfish,random_centered
16,Attempted Queries,75,0.78125,True,Swordfish,random_centered
16,Unique Queries,51,0.53125,True,Swordfish(quick_move),random_centered
16,Attempted Queries,60,0.625,True,Swordfish(quick_move),random_centered
16,Unique Queries,50,0.5208333333333334,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,66,0.6875,True,Swordfish(quick_mark),random_centered
16,Unique Queries,48,0.5,True,Swordfish(recycle),random_centered
16,Attempted Queries,74,0.7708333333333334,True,Swordfish(recycle),random_centered
16,Unique Queries,46,0.4791666666666667,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,59,0.6145833333333334,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,57,0.59375,True,Swordfish,random_centered
16,Attempted Queries,79,0.8229166666666666,True,Swordfish,random_centered
16,Unique Queries,54,0.5625,True,Swordfish(quick_move),random_centered
16,Attempted Queries,70,0.7291666666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,57,0.59375,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,79,0.8229166666666666,True,Swordfish(quick_mark),random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish(recycle),random_centered
16,Attempted Queries,80,0.8333333333333334,True,Swordfish(recycle),random_centered
16,Unique Queries,54,0.5625,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,76,0.7916666666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,58,0.6041666666666666,True,Swordfish,random_centered
16,Attempted Queries,85,0.8854166666666666,True,Swordfish,random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish(quick_move),random_centered
16,Attempted Queries,71,0.7395833333333334,True,Swordfish(quick_move),random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,77,0.8020833333333334,True,Swordfish(quick_mark),random_centered
16,Unique Queries,51,0.53125,True,Swordfish(recycle),random_centered
16,Attempted Queries,76,0.7916666666666666,True,Swordfish(recycle),random_centered
16,Unique Queries,51,0.53125,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,72,0.75,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish,random_centered
16,Attempted Queries,71,0.7395833333333334,True,Swordfish,random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,65,0.6770833333333334,True,Swordfish(quick_move),random_centered
16,Unique Queries,50,0.5208333333333334,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,63,0.65625,True,Swordfish(quick_mark),random_centered
16,Unique Queries,47,0.4895833333333333,True,Swordfish(recycle),random_centered
16,Attempted Queries,61,0.6354166666666666,True,Swordfish(recycle),random_centered
16,Unique Queries,44,0.4583333333333333,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,61,0.6354166666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,54,0.5625,True,Swordfish,random_centered
16,Attempted Queries,81,0.84375,True,Swordfish,random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,72,0.75,True,Swordfish(quick_move),random_centered
16,Unique Queries,54,0.5625,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,81,0.84375,True,Swordfish(quick_mark),random_centered
16,Unique Queries,52,0.5416666666666666,True,Swordfish(recycle),random_centered
16,Attempted Queries,83,0.8645833333333334,True,Swordfish(recycle),random_centered
16,Unique Queries,51,0.53125,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,79,0.8229166666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,60,0.625,True,Swordfish,random_centered
16,Attempted Queries,78,0.8125,True,Swordfish,random_centered
16,Unique Queries,51,0.53125,True,Swordfish(quick_move),random_centered
16,Attempted Queries,61,0.6354166666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,69,0.71875,True,Swordfish(quick_mark),random_centered
16,Unique Queries,54,0.5625,True,Swordfish(recycle),random_centered
16,Attempted Queries,78,0.8125,True,Swordfish(recycle),random_centered
16,Unique Queries,45,0.46875,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,60,0.625,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish,random_centered
16,Attempted Queries,75,0.78125,True,Swordfish,random_centered
16,Unique Queries,50,0.5208333333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,66,0.6875,True,Swordfish(quick_move),random_centered
16,Unique Queries,51,0.53125,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,67,0.6979166666666666,True,Swordfish(quick_mark),random_centered
16,Unique Queries,50,0.5208333333333334,True,Swordfish(recycle),random_centered
16,Attempted Queries,70,0.7291666666666666,True,Swordfish(recycle),random_centered
16,Unique Queries,51,0.53125,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,69,0.71875,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,56,0.5833333333333334,True,Swordfish,random_centered
16,Attempted Queries,84,0.875,True,Swordfish,random_centered
16,Unique Queries,54,0.5625,True,Swordfish(quick_move),random_centered
16,Attempted Queries,70,0.7291666666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,56,0.5833333333333334,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,84,0.875,True,Swordfish(quick_mark),random_centered
16,Unique Queries,59,0.6145833333333334,True,Swordfish(recycle),random_centered
16,Attempted Queries,86,0.8958333333333334,True,Swordfish(recycle),random_centered
16,Unique Queries,47,0.4895833333333333,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,67,0.6979166666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish,random_centered
16,Attempted Queries,68,0.7083333333333334,True,Swordfish,random_centered
16,Unique Queries,50,0.5208333333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,64,0.6666666666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,68,0.7083333333333334,True,Swordfish(quick_mark),random_centered
16,Unique Queries,54,0.5625,True,Swordfish(recycle),random_centered
16,Attempted Queries,76,0.7916666666666666,True,Swordfish(recycle),random_centered
16,Unique Queries,51,0.53125,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,62,0.6458333333333334,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,46,0.4791666666666667,True,Swordfish,random_centered
16,Attempted Queries,63,0.65625,True,Swordfish,random_centered
16,Unique Queries,50,0.5208333333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,62,0.6458333333333334,True,Swordfish(quick_move),random_centered
16,Unique Queries,46,0.4791666666666667,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,63,0.65625,True,Swordfish(quick_mark),random_centered
16,Unique Queries,46,0.4791666666666667,True,Swordfish(recycle),random_centered
16,Attempted Queries,63,0.65625,True,Swordfish(recycle),random_centered
16,Unique Queries,46,0.4791666666666667,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,63,0.65625,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,61,0.6354166666666666,True,Swordfish,random_centered
16,Attempted Queries,73,0.7604166666666666,True,Swordfish,random_centered
16,Unique Queries,54,0.5625,True,Swordfish(quick_move),random_centered
16,Attempted Queries,64,0.6666666666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,58,0.6041666666666666,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,68,0.7083333333333334,True,Swordfish(quick_mark),random_centered
16,Unique Queries,51,0.53125,True,Swordfish(recycle),random_centered
16,Attempted Queries,75,0.78125,True,Swordfish(recycle),random_centered
16,Unique Queries,47,0.4895833333333333,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,70,0.7291666666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,54,0.5625,True,Swordfish,random_centered
16,Attempted Queries,69,0.71875,True,Swordfish,random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish(quick_move),random_centered
16,Attempted Queries,66,0.6875,True,Swordfish(quick_move),random_centered
16,Unique Queries,51,0.53125,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,61,0.6354166666666666,True,Swordfish(quick_mark),random_centered
16,Unique Queries,47,0.4895833333333333,True,Swordfish(recycle),random_centered
16,Attempted Queries,69,0.71875,True,Swordfish(recycle),random_centered
16,Unique Queries,45,0.46875,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,59,0.6145833333333334,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,56,0.5833333333333334,True,Swordfish,random_centered
16,Attempted Queries,75,0.78125,True,Swordfish,random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,70,0.7291666666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,54,0.5625,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,68,0.7083333333333334,True,Swordfish(quick_mark),random_centered
16,Unique Queries,52,0.5416666666666666,True,Swordfish(recycle),random_centered
16,Attempted Queries,78,0.8125,True,Swordfish(recycle),random_centered
16,Unique Queries,48,0.5,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,70,0.7291666666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,55,0.5729166666666666,True,Swordfish,random_centered
16,Attempted Queries,76,0.7916666666666666,True,Swordfish,random_centered
16,Unique Queries,49,0.5104166666666666,True,Swordfish(quick_move),random_centered
16,Attempted Queries,67,0.6979166666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,68,0.7083333333333334,True,Swordfish(quick_mark),random_centered
16,Unique Queries,49,0.5104166666666666,True,Swordfish(recycle),random_centered
16,Attempted Queries,75,0.78125,True,Swordfish(recycle),random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,72,0.75,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,56,0.5833333333333334,True,Swordfish,random_centered
16,Attempted Queries,70,0.7291666666666666,True,Swordfish,random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,64,0.6666666666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,56,0.5833333333333334,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,70,0.7291666666666666,True,Swordfish(quick_mark),random_centered
16,Unique Queries,48,0.5,True,Swordfish(recycle),random_centered
16,Attempted Queries,65,0.6770833333333334,True,Swordfish(recycle),random_centered
16,Unique Queries,45,0.46875,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,61,0.6354166666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,60,0.625,True,Swordfish,random_centered
16,Attempted Queries,84,0.875,True,Swordfish,random_centered
16,Unique Queries,54,0.5625,True,Swordfish(quick_move),random_centered
16,Attempted Queries,67,0.6979166666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,60,0.625,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,84,0.875,True,Swordfish(quick_mark),random_centered
16,Unique Queries,54,0.5625,True,Swordfish(recycle),random_centered
16,Attempted Queries,84,0.875,True,Swordfish(recycle),random_centered
16,Unique Queries,52,0.5416666666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,64,0.6666666666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Unique Queries,58,0.6041666666666666,True,Swordfish,random_centered
16,Attempted Queries,68,0.7083333333333334,True,Swordfish,random_centered
16,Unique Queries,53,0.5520833333333334,True,Swordfish(quick_move),random_centered
16,Attempted Queries,64,0.6666666666666666,True,Swordfish(quick_move),random_centered
16,Unique Queries,58,0.6041666666666666,True,Swordfish(quick_mark),random_centered
16,Attempted Queries,68,0.7083333333333334,True,Swordfish(quick_mark),random_centered
16,Unique Queries,52,0.5416666666666666,True,Swordfish(recycle),random_centered
16,Attempted Queries,69,0.71875,True,Swordfish(recycle),random_centered
16,Unique Queries,52,0.5416666666666666,True,Swordfish(brute_force[2log_n]),random_centered
16,Attempted Queries,61,0.6354166666666666,True,Swordfish(brute_force[2log_n]),random_centered
